-2	-0.320002	-0.5	0.866025
-2	-0.310002	-0.5	0.866025
-2	-0.260002	-0.5	0.866025
-2	-0.250002	-0.500011	0.866019
-2	-0.240002	-0.5	0.866025
-2	-0.230002	-0.5	0.866025
-2	-0.220002	-0.5	0.866025
-2	-0.210002	-0.5	0.866025
-2	-0.200002	-0.5	0.866025
-2	-0.190002	-0.5	0.866025
-2	-0.180002	-0.5	0.866025
-2	-0.170002	-0.5	0.866025
-2	-0.160002	-0.499999	0.866026
-2	-0.150002	-0.5	0.866025
-2	-0.140002	-0.5	0.866025
-2	-0.110002	-0.5	0.866025
-2	0.119998	-0.5	0.866025
-2	0.279998	-0.5	0.866025
-2	0.289998	-0.5	0.866025
-2	0.329998	-0.5	0.866025
-2	0.339998	-0.5	0.866025
-2	0.349998	-0.5	0.866026
-2	0.359998	-0.5	0.866025
-2	0.369998	-0.5	0.866025
-2	0.379998	-0.5	0.866025
-2	0.389998	-0.5	0.866026
-2	0.399998	-0.5	0.866025
-2	0.409998	-0.5	0.866025
-2	0.419998	-0.5	0.866025
-2	0.429998	-0.5	0.866025
-2	0.439998	-0.500001	0.866025
-2	0.449998	-0.5	0.866025
-2	0.459998	-0.5	0.866025
-2	0.469998	-0.5	0.866025
-2	0.479998	-0.5	0.866025
-2	0.489998	-0.5	0.866025
-2	0.499998	-0.5	0.866025
-2	0.509998	-0.5	0.866025
-2	0.519998	-0.5	0.866025
-2	0.529998	-0.5	0.866025
-2	0.539998	-0.5	0.866025
-2	0.549998	-0.5	0.866025
-2	0.559998	-0.5	0.866025
-2	0.569998	-0.499999	0.866026
-2	0.579998	-0.499999	0.866026
-2	0.589998	-0.5	0.866026
-2	0.599998	-0.5	0.866025
-2	0.609998	-0.5	0.866025
-2	0.619998	-0.5	0.866025
-2	0.629998	-0.5	0.866025
-2	0.639998	-0.5	0.866025
-2	0.649998	-0.5	0.866025
-2	0.659998	-0.5	0.866025
-2	0.669998	-0.5	0.866025
-2	0.679998	-0.5	0.866025
-2	0.689998	-0.5	0.866025
-2	0.699998	-0.5	0.866025
-2	0.709998	-0.5	0.866025
-2	0.719998	-0.5	0.866025
-2	0.729998	-0.5	0.866025
-2	0.739998	-0.5	0.866025
-2	0.749998	-0.5	0.866025
-2	0.759998	-0.499991	0.86601
-2	0.769998	-0.5	0.866025
-2	0.779998	-0.5	0.866025
-2	0.789998	-0.5	0.866025
-2	0.799998	-0.5	0.866025
-2	0.809998	-0.5	0.866025
-2	0.819998	-0.5	0.866025
-2	0.829998	-0.5	0.866025
-2	0.839998	-0.5	0.866025
-2	0.849998	-0.5	0.866025
-2	0.859998	-0.500003	0.866024
-2	0.869998	-0.5	0.866025
-2	0.879998	-0.5	0.866025
-2	0.889998	-0.5	0.866025
-2	0.899998	-0.5	0.866025
-2	0.909998	-0.5	0.866025
-2	0.919998	-0.5	0.866025
-2	0.929998	-0.5	0.866025
-2	0.939998	-0.500001	0.866026
-2	0.949998	-0.5	0.866026
-2	0.959998	-0.5	0.866026
-2	0.969998	-0.5	0.866026
-2	0.979998	-0.5	0.866026
-2	0.989998	-0.5	0.866026
-2	0.999998	-0.5	0.866026
-2	1.01	-0.5	0.866026
-2	1.02	-0.5	0.866026
-2	1.03	-0.5	0.866026
-2	1.04	-0.5	0.866026
-2	1.05	-0.5	0.866025
-2	1.06	-0.5	0.866025
-2	1.07	-0.5	0.866025
-2	1.08	-0.5	0.866025
-2	1.09	-0.5	0.866025
-2	1.1	-0.5	0.866025
-2	1.11	-0.5	0.866025
-2	1.12	-0.5	0.866025
-2	1.13	-0.5	0.866025
-2	1.14	-0.5	0.866025
-2	1.15	-0.5	0.866025
-2	1.16	-0.5	0.866025
-2	1.17	-0.5	0.866025
-2	1.18	-0.5	0.866025
-2	1.19	-0.5	0.866025
-2	1.2	-0.5	0.866025
-2	1.21	-0.5	0.866025
